micro_code,micro_name,micro_name_ibge,region_code,region_name,month,year,dengue_cases,population,tmax,pdsi,ID_time,ID_space
29028,Vit.Conquista,VITÓRIA DA CONQUISTA,2,Northeast,1,2015,42,668034,30.17316246,-2.481378555,1,247
29029,Itapetinga,ITAPETINGA,2,Northeast,1,2015,13,207208,30.7004776,-1.494477987,1,248
29030,Valen<e7>a,VALENÇA,2,Northeast,1,2015,1,289292,31.36395264,-1.794736981,1,249
29031,Ilh<e9>us-Itabuna,ILHÉUS-ITABUNA,2,Northeast,1,2015,252,1052837,31.03639221,-1.43761456,1,250
29032,Porto Seguro,PORTO SEGURO,2,Northeast,1,2015,8,805684,32.17364502,-1.19621861,1,251
31001,Una<ed>,UNAÍ,3,Southeast,1,2015,136,157777,31.11242676,-1.399554014,1,252
31002,Paracatu,PARACATU,3,Southeast,1,2015,32,232427,31.76140213,-1.978045821,1,253
31003,Janu<e1>ria,JANUÁRIA,3,Southeast,1,2015,18,289271,31.60367966,-2.905766726,1,254
31004,Jana<fa>ba,JANAÚBA,3,Southeast,1,2015,4,258884,31.49362564,-3.231165171,1,255
31005,Salinas,SALINAS,3,Southeast,1,2015,45,221638,30.94724655,-2.925435305,1,256
31006,Pirapora,PIRAPORA,3,Southeast,1,2015,3,173984,31.94855499,-2.662930965,1,257
31007,Montes Claros,MONTES CLAROS,3,Southeast,1,2015,36,644907,31.59009552,-3.482075214,1,258
31008,Gr<e3>o Mogol,GRÃO MOGOL,3,Southeast,1,2015,4,44779,31.12233925,-3.381304502,1,259
31009,Bocai<fa>va,BOCAIÚVA,3,Southeast,1,2015,4,72892,31.0907402,-3.317148447,1,260
31010,Diamantina,DIAMANTINA,3,Southeast,1,2015,0,85663,30.21254349,-3.610101461,1,261
31011,Capelinha,CAPELINHA,3,Southeast,1,2015,4,207654,31.67987823,-3.176063299,1,262
31012,Ara<e7>ua<ed>,ARAÇUAÍ,3,Southeast,1,2015,6,163120,32.15217972,-2.702696085,1,263
31013,Pedra Azul,PEDRA AZUL,3,Southeast,1,2015,4,84951,31.1419239,-2.163511992,1,264
31014,Almenara,ALMENARA,3,Southeast,1,2015,2,188033,31.48541069,-1.817974567,1,265
31015,Te<f3>filo Otoni,TEÓFILO OTONI,3,Southeast,1,2015,5,277293,32.30067062,-1.834145904,1,266
31016,Nanuque,NANUQUE,3,Southeast,1,2015,8,122125,32.45320892,-2.015743256,1,267
31017,Ituiutaba,ITUIUTABA,3,Southeast,1,2015,94,151811,32.80802155,-1.954913497,1,268
31018,Uberl<e2>ndia,UBERLÂNDIA,3,Southeast,1,2015,489,891313,31.95537949,-1.637485743,1,269
31019,Patroc<ed>nio,PATROCÍNIO,3,Southeast,1,2015,47,209297,31.13722801,-1.263155222,1,270
31020,Patos de Minas,PATOS DE MINAS,3,Southeast,1,2015,42,269200,30.9143486,-3.051287651,1,271
31021,Frutal,FRUTAL,3,Southeast,1,2015,330,194851,32.96371841,-0.992748737,1,272
31022,Uberaba,UBERABA,3,Southeast,1,2015,69,378103,31.51944923,-1.030390263,1,273
31023,Arax<e1>,ARAXÁ,3,Southeast,1,2015,35,222607,30.20368576,-2.759972095,1,274
31024,Tr<ea>s Marias,TRÊS MARIAS,3,Southeast,1,2015,12,103040,32.2199707,-3.608752966,1,275
31025,Curvelo,CURVELO,3,Southeast,1,2015,9,158147,31.68431282,-3.674762487,1,276
31026,Bom Despacho,BOM DESPACHO,3,Southeast,1,2015,430,176705,31.8198719,-4.292065144,1,277
31027,Sete Lagoas,SETE LAGOAS,3,Southeast,1,2015,35,424435,31.07719421,-3.977437735,1,278
31028,Conc. M. Dentro,CONCEIÇÃO DO MATO DENTRO,3,Southeast,1,2015,5,85868,30.79970741,-3.804792643,1,279
31029,Par<e1> de Minas,PARÁ DE MINAS,3,Southeast,1,2015,11,133521,31.51189804,-4.123221397,1,280
31030,B Horizonte,BELO HORIZONTE,3,Southeast,1,2015,715,5119360,30.37889099,-4.962385178,1,281
31031,Itabira,ITABIRA,3,Southeast,1,2015,15,401315,31.23118019,-3.768037796,1,282
31032,Itaguara,ITAGUARA,3,Southeast,1,2015,3,64626,30.40638924,-5.425957203,1,283
31033,Ouro Preto,OURO PRETO,3,Southeast,1,2015,6,186529,29.9707737,-4.276666164,1,284
31034,Cons. Lafaiete,CONSELHEIRO LAFAIETE,3,Southeast,1,2015,5,265383,29.7504425,-4.283323765,1,285
31035,Guanh<e3>es,GUANHÃES,3,Southeast,1,2015,1,136176,31.60721207,-3.12049365,1,286
31036,Pe<e7>anha,PEÇANHA,3,Southeast,1,2015,1,82978,32.42269135,-2.810393572,1,287
31037,Gov. Valadares,GOVERNADOR VALADARES,3,Southeast,1,2015,37,435981,33.14565659,-1.673937678,1,288
31038,Mantena,MANTENA,3,Southeast,1,2015,0,65720,32.38562393,-1.304859042,1,289
31039,Ipatinga,IPATINGA,3,Southeast,1,2015,75,563624,32.68343735,-2.127505779,1,290
31040,Caratinga,CARATINGA,3,Southeast,1,2015,6,266390,32.46239853,-1.436741829,1,291
31041,Aimor<e9>s,AIMORÉS,3,Southeast,1,2015,27,154582,33.00759506,-1.829550624,1,292
31042,Piu<ed>,PIUÍ,3,Southeast,1,2015,691,85904,30.44697952,-5.334625721,1,293
31043,Divin<f3>polis,DIVINÓPOLIS,3,Southeast,1,2015,35,533720,31.25360107,-5.408656597,1,294
31044,Formiga,FORMIGA,3,Southeast,1,2015,178,159741,30.8080368,-5.684109211,1,295
31045,Campo Belo,CAMPO BELO,3,Southeast,1,2015,6,117675,30.48950577,-5.266789913,1,296
31046,Oliveira,OLIVEIRA,3,Southeast,1,2015,4,132470,30.2296524,-5.280269623,1,297
31047,Passos,PASSOS,3,Southeast,1,2015,95,239757,29.66308403,-3.680305481,1,298
31048,S. Seb. Para<ed>so,SÃO SEBASTIÃO DO PARAÍSO,3,Southeast,1,2015,122,278961,29.38570595,-3.135697365,1,299
31049,Alfenas,ALFENAS,3,Southeast,1,2015,32,238847,30.16482353,-3.877898693,1,300
31050,Varginha,VARGINHA,3,Southeast,1,2015,22,468088,30.55160713,-3.960100174,1,301
31051,P. Caldas,POÇOS DE CALDAS,3,Southeast,1,2015,31,364958,29.06980515,-3.356169462,1,302
31052,P. Alegre,POUSO ALEGRE,3,Southeast,1,2015,9,353879,27.90944481,-3.596607447,1,303
31053,S Rita Sapuca<ed>,SANTA RITA DO SAPUCAÍ,3,Southeast,1,2015,5,149163,29.62386513,-3.76117897,1,304
31054,S. Louren<e7>o,SÃO LOURENÇO,3,Southeast,1,2015,787,219651,28.54888344,-3.04976964,1,305
31055,Andrel<e2>ndia,ANDRELÂNDIA,3,Southeast,1,2015,2,76325,29.52970505,-2.711288691,1,306
31056,Itajub<e1>,ITAJUBÁ,3,Southeast,1,2015,8,198146,28.45266151,-3.603877544,1,307
31057,Lavras,LAVRAS,3,Southeast,1,2015,91,160132,30.33871841,-4.05820179,1,308
31058,S J del Rei,SÃO JOÃO DEL REI,3,Southeast,1,2015,2,192875,29.91879654,-4.089788914,1,309
31059,Barbacena,BARBACENA,3,Southeast,1,2015,1,235232,29.63880157,-3.452725649,1,310
31060,Ponte Nova,PONTE NOVA,3,Southeast,1,2015,2,191894,31.60520172,-3.470144272,1,311
31061,Manhua<e7>u,MANHUAÇU,3,Southeast,1,2015,5,291431,30.3813343,-2.897293329,1,312
31062,Vi<e7>osa,VIÇOSA,3,Southeast,1,2015,1,230993,30.66795158,-3.620719671,1,313
31063,Muria<e9>,MURIAÉ,3,Southeast,1,2015,7,290247,31.33034897,-2.172381639,1,314
31064,Ub<e1>,UBÁ,3,Southeast,1,2015,63,288861,31.83457947,-2.657144308,1,315
31065,Juiz de Fora,JUIZ DE FORA,3,Southeast,1,2015,29,776228,30.85188103,-2.121600628,1,316
31066,Cataguases,CATAGUASES,3,Southeast,1,2015,57,226963,33.02609253,-1.896042943,1,317
32001,Barra S.Franc.,BARRA DE SÃO FRANCISCO,3,Southeast,1,2015,5,96016,32.85943222,-1.343833447,1,318
32002,Nova Ven<e9>cia,NOVA VENÉCIA,3,Southeast,1,2015,9,136030,33.08454895,-1.167930126,1,319
32003,Colatina,COLATINA,3,Southeast,1,2015,10,218811,33.02230835,-1.524501681,1,320
32004,Montanha,MONTANHA,3,Southeast,1,2015,128,59447,33.04275131,-0.941021621,1,321
32005,S<e3>o Mateus,SÃO MATEUS,3,Southeast,1,2015,20,210474,33.00147629,-0.910284102,1,322
32006,Linhares,LINHARES,3,Southeast,1,2015,34,355230,33.18119812,-1.148125887,1,323
32007,Afonso Cl<e1>udio,AFONSO CLÁUDIO,3,Southeast,1,2015,200,143700,31.21798897,-1.877061367,1,324
32008,Santa Teresa,SANTA TERESA,3,Southeast,1,2015,4,113972,32.11455917,-1.640868068,1,325
32009,Vit<f3>ria,VITÓRIA,3,Southeast,1,2015,498,1770314,32.92665863,-1.4568156,1,326
32010,Guarapari,GUARAPARI,3,Southeast,1,2015,33,208948,32.8944397,-1.840255499,1,327
32011,Alegre,ALEGRE,3,Southeast,1,2015,10,170649,30.89607239,-2.422744751,1,328
32012,Cach.Itapemirim,CACHOEIRO DE ITAPEMIRIM,3,Southeast,1,2015,27,362816,33.1362915,-2.305609703,1,329
32013,Itapemirim,ITAPEMIRIM,3,Southeast,1,2015,3,83504,33.61118317,-2.536343575,1,330
33001,Itaperuna,ITAPERUNA,3,Southeast,1,2015,82,200326,32.92388916,-2.256229877,1,331
33002,S.Ant<f4>nio P<e1>dua,SANTO ANTÔNIO DE PÁDUA,3,Southeast,1,2015,21,123687,33.37757111,-1.8606565,1,332
33003,Campos Goytac.,CAMPOS DOS GOYTACAZES,3,Southeast,1,2015,50,610105,33.43587875,-2.068582296,1,333
33004,Maca<e9>,MACAÉ,3,Southeast,1,2015,5,294499,32.35369492,-1.596717596,1,334
33005,Tr<ea>s Rios,TRÊS RIOS,3,Southeast,1,2015,0,159446,30.699543,-1.278979421,1,335
33006,Cantag/Cordeiro,CANTAGALO-CORDEIRO,3,Southeast,1,2015,5,64420,32.76428223,-1.449916601,1,336
33007,Nova Friburgo,NOVA FRIBURGO,3,Southeast,1,2015,3,237312,29.91076088,-0.904882908,1,337
33008,S.M.Madalena,SANTA MARIA MADALENA,3,Southeast,1,2015,0,29629,32.03078461,-1.399013519,1,338
33009,Bacia de S.Jo<e3>o,BACIA DE SÃO JOÃO,3,Southeast,1,2015,4,193588,31.44791794,-1.255628705,1,339
33010,Lagos,LAGOS,3,Southeast,1,2015,31,596660,31.91036987,-1.430728793,1,340
33011,Vale Para<ed>ba RJ,VALE DO PARAÍBA FLUMINENSE,3,Southeast,1,2015,2228,699699,30.33761406,-1.764071107,1,341
33012,Barra do Pira<ed>,BARRA DO PIRAÍ,3,Southeast,1,2015,61,179482,31.64008331,-1.57700479,1,342
33013,Ba<ed>a I.Grande,BAÍA DA ILHA GRANDE,3,Southeast,1,2015,26,228754,29.93382072,-3.026796341,1,343
33014,Vassouras,VASSOURAS,3,Southeast,1,2015,3,168338,31.76829338,-1.284766436,1,344
33015,Serrana,SERRANA,3,Southeast,1,2015,5,492118,30.17181969,-1.053070545,1,345
33016,Macacu-Caceribu,MACACU-CACERIBU,3,Southeast,1,2015,1,113905,31.19864082,-0.591641605,1,346
33017,Itagua<ed>,ITAGUAÍ,3,Southeast,1,2015,7,242814,32.10754395,-1.12872839,1,347
33018,Rio de Janeiro,RIO DE JANEIRO,3,Southeast,1,2015,297,11915242,32.40962601,-0.525487125,1,348
35001,Jales,JALES,3,Southeast,1,2015,330,155236,33.23356628,-0.46901077,1,349
35002,Fernand<f3>polis,FERNANDÓPOLIS,3,Southeast,1,2015,394,109865,32.91679764,-0.49790895,1,350
35003,Votuporanga,VOTUPORANGA,3,Southeast,1,2015,130,149651,33.0462532,-0.649125993,1,351
35004,S.Jos<e9> R.Preto,SÃO JOSÉ DO RIO PRETO,3,Southeast,1,2015,1072,827593,32.9036026,-1.163228989,1,352
35005,Catanduva,CATANDUVA,3,Southeast,1,2015,3572,237001,32.48758316,-1.677615166,1,353
35006,Auriflama,AURIFLAMA,3,Southeast,1,2015,9,48781,33.15143585,-0.38164413,1,354
35007,Nhandeara,NHANDEARA,3,Southeast,1,2015,118,70192,32.95363617,-0.978650987,1,355
35008,Novo Horizonte,NOVO HORIZONTE,3,Southeast,1,2015,190,84885,32.83243179,-1.802702665,1,356
35009,Barretos,BARRETOS,3,Southeast,1,2015,18,143699,32.5474205,-0.954896331,1,357
35010,S.Joaquim Barra,SÃO JOAQUIM DA BARRA,3,Southeast,1,2015,42,227091,31.31785583,-1.351943254,1,358
35011,Ituverava,ITUVERAVA,3,Southeast,1,2015,7,101463,30.56369972,-1.034376979,1,359
35012,Franca,FRANCA,3,Southeast,1,2015,153,414741,29.24381065,-1.924712062,1,360
35013,Jaboticabal,JABOTICABAL,3,Southeast,1,2015,825,431105,31.97779274,-1.931160092,1,361
35014,Ribeir<e3>o Preto,RIBEIRÃO PRETO,3,Southeast,1,2015,308,1137140,30.9807663,-2.536187649,1,362
35015,Batatais,BATATAIS,3,Southeast,1,2015,18,113444,29.7968235,-2.53015542,1,363
35016,Andradina,ANDRADINA,3,Southeast,1,2015,255,190976,33.22283554,-0.517129719,1,364
35017,Ara<e7>atuba,ARAÇATUBA,3,Southeast,1,2015,1642,274717,32.9439888,-0.704816401,1,365
35018,Birigui,BIRIGUI,3,Southeast,1,2015,1174,278357,32.77389908,-1.270251513,1,366
35019,Lins,LINS,3,Southeast,1,2015,566,171160,32.55485153,-1.654363275,1,367
35020,Bauru,BAURU,3,Southeast,1,2015,567,600419,31.77008057,-0.217852131,1,368
35021,Ja<fa>,JAÚ,3,Southeast,1,2015,34,372618,31.51799965,-0.622062862,1,369
35022,Avar<e9>,AVARÉ,3,Southeast,1,2015,7,192896,30.54016685,-0.11865183,1,370
35023,Botucatu,BOTUCATU,3,Southeast,1,2015,13,225585,30.79537392,-1.363048553,1,371
35024,Araraquara,ARARAQUARA,3,Southeast,1,2015,549,541610,31.73626518,-1.728175879,1,372
35025,S<e3>o Carlos,SÃO CARLOS,3,Southeast,1,2015,280,334441,30.54324341,-2.287197828,1,373
35026,Rio Claro,RIO CLARO,3,Southeast,1,2015,1951,261336,30.13129044,-2.020973682,1,374
35027,Limeira,LIMEIRA,3,Southeast,1,2015,1886,626715,30.70159149,-2.726226568,1,375
35028,Piracicaba,PIRACICABA,3,Southeast,1,2015,92,600947,30.79503822,-2.018496275,1,376
35029,Pirassununga,PIRASSUNUNGA,3,Southeast,1,2015,3301,196960,30.57950974,-2.868812084,1,377
35030,S.Jo<e3>o B.Vista,SÃO JOÃO DA BOA VISTA,3,Southeast,1,2015,1217,428815,29.85209465,-3.088478088,1,378
35031,Mogi Mirim,MOJI MIRIM,3,Southeast,1,2015,3570,413802,30.17059708,-3.012693882,1,379
35032,Campinas,CAMPINAS,3,Southeast,1,2015,3605,2893802,30.27716064,-2.42518425,1,380
35033,Amparo,AMPARO,3,Southeast,1,2015,172,192167,29.10951996,-3.099491358,1,381
35034,Dracena,DRACENA,3,Southeast,1,2015,472,123389,32.46437454,-0.691231787,1,382
35035,Adamantina,ADAMANTINA,3,Southeast,1,2015,215,166840,32.22130203,-0.818825662,1,383
35036,Pres.Prudente,PRESIDENTE PRUDENTE,3,Southeast,1,2015,163,604601,31.13939095,-0.645273089,1,384
35037,Tup<e3>,TUPÃ,3,Southeast,1,2015,124,113970,32.16666031,-1.454468727,1,385
35038,Mar<ed>lia,MARÍLIA,3,Southeast,1,2015,5458,349874,31.75168228,-0.793687344,1,386
35039,Assis,ASSIS,3,Southeast,1,2015,2112,279744,31.38663101,-0.580574572,1,387
35040,Ourinhos,OURINHOS,3,Southeast,1,2015,327,307576,31.14762688,0.093812458,1,388
35041,Itapeva,ITAPEVA,3,Southeast,1,2015,8,251637,29.89717102,0.208496377,1,389
35042,Itapetininga,ITAPETININGA,3,Southeast,1,2015,14,209505,29.98490906,-0.76710242,1,390
35043,Tatu<ed>,TATUÍ,3,Southeast,1,2015,26,285570,30.38402748,-1.661730886,1,391
35044,Cap<e3>o Bonito,CAPÃO BONITO,3,Southeast,1,2015,2,136702,29.43828583,0.088378131,1,392
35045,Piedade,PIEDADE,3,Southeast,1,2015,6,200274,29.51020813,-1.029712796,1,393
35046,Sorocaba,SOROCABA,3,Southeast,1,2015,4042,1450720,29.79580307,-1.654383779,1,394
35047,Jundia<ed>,JUNDIAÍ,3,Southeast,1,2015,488,697334,29.46107674,-2.393660307,1,395
35048,Bragan<e7>a SP,BRAGANÇA PAULISTA,3,Southeast,1,2015,50,548162,28.81778145,-3.107613564,1,396
35049,Campos Jord<e3>o,CAMPOS DO JORDÃO,3,Southeast,1,2015,2,72950,27.43594933,-3.546270847,1,397
35050,S.Jos<e9> Campos,SÃO JOSÉ DOS CAMPOS,3,Southeast,1,2015,320,1538038,28.49925041,-3.784257412,1,398
35051,Guaratinguet<e1>,GUARATINGUETÁ,3,Southeast,1,2015,135,427268,28.75258827,-3.560535908,1,399
35052,Bananal,BANANAL,3,Southeast,1,2015,17,27501,29.48653603,-2.787929773,1,400
35053,Par./Paraitinga,PARAIBUNA/PARAITINGA,3,Southeast,1,2015,19,72704,28.64366531,-3.881067991,1,401
35054,Caraguatatuba,CARAGUATATUBA,3,Southeast,1,2015,606,314926,28.78615189,-3.815648556,1,402
35055,Registro,REGISTRO,3,Southeast,1,2015,23,251972,30.81411934,-0.708292663,1,403
35056,Itanha<e9>m,ITANHAÉM,3,Southeast,1,2015,661,241666,30.73172188,-1.348499656,1,404
35057,Osasco,OSASCO,3,Southeast,1,2015,577,1907674,29.22605896,-2.277001143,1,405
35058,Franco da Rocha,FRANCO DA ROCHA,3,Southeast,1,2015,35,502101,29.17800331,-2.624582052,1,406
35059,Guarulhos,GUARULHOS,3,Southeast,1,2015,191,1463646,29.02288628,-3.291005611,1,407
35060,Itapec.Serra,ITAPECERICA DA SERRA,3,Southeast,1,2015,129,1092577,29.14427948,-1.657853723,1,408
35061,S<e3>o Paulo,SÃO PAULO,3,Southeast,1,2015,1491,14687396,29.22848892,-2.21110177,1,409
35062,Mogi das Cruzes,MOGI DAS CRUZES,3,Southeast,1,2015,44,1437397,29.27783966,-3.215286255,1,410
35063,Santos,SANTOS,3,Southeast,1,2015,170,1583560,29.53697777,-2.873602629,1,411
41001,Paranava<ed>,PARANAVAÍ,4,South,1,2015,739,285326,30.05452919,-0.435976386,1,412
41002,Umuarama,UMUARAMA,4,South,1,2015,74,277040,30.48076057,-0.764207602,1,413
41003,Cianorte,CIANORTE,4,South,1,2015,18,154374,29.26436806,-0.76305747,1,414
41004,Goioer<ea>,GOIOERÊ,4,South,1,2015,28,115459,29.92131996,-0.077391632,1,415
41005,Campo Mour<e3>o,CAMPO MOURÃO,4,South,1,2015,13,224861,29.29901314,-0.932128608,1,416
41006,Astorga,ASTORGA,4,South,1,2015,57,194497,29.22023773,-0.19126296,1,417
41007,Porecatu,PORECATU,4,South,1,2015,37,85016,30.60072517,-0.384121597,1,418
41008,Flora<ed>,FLORAÍ,4,South,1,2015,4,36195,28.70829391,-0.099059276,1,419
41009,Maring<e1>,MARINGÁ,4,South,1,2015,30,595781,28.43139839,-0.266139358,1,420
41010,Apucarana,APUCARANA,4,South,1,2015,97,311533,28.94178391,-0.092080317,1,421
41011,Londrina,LONDRINA,4,South,1,2015,113,784520,29.47260857,-0.078309134,1,422
41012,Faxinal,FAXINAL,4,South,1,2015,57,47301,29.0619812,-0.286228597,1,423
41013,Ivaipor<e3>,IVAIPORÃ,4,South,1,2015,1,137442,29.58348656,-0.381040663,1,424
41014,Assa<ed>,ASSAÍ,4,South,1,2015,150,72666,30.17199135,0.364115834,1,425
41015,Corn.Proc<f3>pio,CORNÉLIO PROCÓPIO,4,South,1,2015,11,179373,30.83070946,0.174584448,1,426
41016,Jacarezinho,JACAREZINHO,4,South,1,2015,18,127938,31.05044746,0.209316105,1,427
41017,Ibaiti,IBAITI,4,South,1,2015,1,81195,30.08690262,0.360343933,1,428
41018,Wenceslau Braz,WENCESLAU BRAZ,4,South,1,2015,3,102808,30.47158432,0.271622956,1,429
41019,Tel<ea>maco Borba,TELÊMACO BORBA,4,South,1,2015,1,169619,29.34467888,0.383996248,1,430
41020,Jaguaria<ed>va,JAGUARIAÍVA,4,South,1,2015,1,106270,28.93183327,0.428142995,1,431
41021,Ponta Grossa,PONTA GROSSA,4,South,1,2015,1,464018,28.74565887,0.574786425,1,432
41022,Toledo,TOLEDO,4,South,1,2015,28,404688,30.74182701,0.761607468,1,433
41023,Cascavel PR,CASCAVEL,4,South,1,2015,22,463188,30.03579712,0.721767068,1,434
41024,Foz do Igua<e7>u,FOZ DO IGUAÇU,4,South,1,2015,27,426541,31.06497765,1.682151198,1,435
41025,Capanema,CAPANEMA,4,South,1,2015,0,99132,31.00381851,1.444028139,1,436
41026,Franc.Beltr<e3>o,FRANCISCO BELTRÃO,4,South,1,2015,4,256550,30.11644745,1.279973388,1,437
41027,Pato Branco,PATO BRANCO,4,South,1,2015,0,168455,29.88859367,0.747575521,1,438
41028,Pitanga,PITANGA,4,South,1,2015,1,74548,29.23079872,-1.713763475,1,439
41029,Guarapuava,GUARAPUAVA,4,South,1,2015,1,396791,29.06875229,0.33272168,1,440
41030,Palmas,PALMAS,4,South,1,2015,0,95730,29.01360321,0.6171121,1,441
41031,Prudent<f3>polis,PRUDENTÓPOLIS,4,South,1,2015,0,137161,29.36783218,0.420923173,1,442
41032,Irati,IRATI,4,South,1,2015,1,103158,29.38688469,0.449302822,1,443
41033,Uni<e3>o Vit<f3>ria,UNIÃO DA VITÓRIA,4,South,1,2015,0,122798,28.98954391,0.515790582,1,444
41034,S.Mateus do Sul,SÃO MATEUS DO SUL,4,South,1,2015,0,66872,29.20020485,0.624983788,1,445
41035,Cerro Azul,CERRO AZUL,4,South,1,2015,0,29896,29.49334717,0.301195621,1,446
41036,Lapa,LAPA,4,South,1,2015,0,52339,28.80078697,0.64492929,1,447
41037,Curitiba,CURITIBA,4,South,1,2015,15,3328666,28.23238564,0.479512215,1,448
41038,Paranagu<e1>,PARANAGUÁ,4,South,1,2015,26,286602,29.53788757,0.160259783,1,449
41039,Rio Negro PR,RIO NEGRO,4,South,1,2015,0,96671,28.26000023,0.701068282,1,450
42001,S.Miguel Oeste,SÃO MIGUEL DO OESTE,4,South,1,2015,2,179344,30.63536835,2.322611094,1,451
42002,Chapec<f3>,CHAPECÓ,4,South,1,2015,1,434575,30.68386078,1.611149073,1,452
42003,Xanxer<ea>,XANXERÊ,4,South,1,2015,2,160219,29.8803978,0.7714082,1,453
42004,Joa<e7>aba,JOAÇABA,4,South,1,2015,0,343980,28.64818954,0.856529653,1,454
42005,Conc<f3>rdia,CONCÓRDIA,4,South,1,2015,0,146436,30.23731232,0.901515245,1,455
42006,Canoinhas,CANOINHAS,4,South,1,2015,2,253491,28.77644348,0.626153767,1,456
42007,S.Bento do Sul,SÃO BENTO DO SUL,4,South,1,2015,0,134530,28.8344574,0.767728746,1,457
42008,Joinville,JOINVILLE,4,South,1,2015,4,942558,30.19355774,0.671555877,1,458
42009,Curitibanos,CURITIBANOS,4,South,1,2015,0,127447,28.63663292,1.15043664,1,459
42010,Campos de Lages,CAMPOS DE LAGES,4,South,1,2015,0,288088,26.85722923,1.451418161,1,460
42011,Rio do Sul,RIO DO SUL,4,South,1,2015,0,219944,29.01842308,1.100989461,1,461
42012,Blumenau,BLUMENAU,4,South,1,2015,4,756836,29.88653564,0.666529,1,462
42013,Itaja<ed>,ITAJAÍ,4,South,1,2015,117,667998,30.23838234,0.584216833,1,463
42014,Ituporanga,ITUPORANGA,4,South,1,2015,0,59013,28.25137901,1.214563847,1,464
42015,Tijucas,TIJUCAS,4,South,1,2015,1,105033,28.78722382,0.750315666,1,465
42016,Florian<f3>polis,FLORIANÓPOLIS,4,South,1,2015,4,980878,28.50584984,0.911477268,1,466
42017,Tabuleiro,TABULEIRO,4,South,1,2015,0,25009,27.14689827,1.431985259,1,467
42018,Tubar<e3>o,TUBARÃO,4,South,1,2015,2,400714,28.21931076,1.889802694,1,468
42019,Crici<fa>ma,CRICIÚMA,4,South,1,2015,0,398519,27.6577549,1.984100461,1,469
42020,Ararangu<e1>,ARARANGUÁ,4,South,1,2015,1,194578,27.15634346,1.979948997,1,470
43001,Santa Rosa,SANTA ROSA,4,South,1,2015,1,161826,30.8395977,3.380340099,1,471
43002,Tr<ea>s Passos,TRÊS PASSOS,4,South,1,2015,0,147030,30.9523468,2.9998703,1,472
43003,Fred.Westphalen,FREDERICO WESTPHALEN,4,South,1,2015,0,178001,31.25629616,2.194963932,1,473
43004,Erechim,ERECHIM,4,South,1,2015,0,219107,30.05787086,1.545441747,1,474
43005,Sananduva,SANANDUVA,4,South,1,2015,0,62314,29.02938461,1.464795947,1,475
43006,Cerro Largo,CERRO LARGO,4,South,1,2015,0,67331,30.85083961,3.246600389,1,476
43007,Santo <c2>ngelo,SANTO ÂNGELO,4,South,1,2015,0,200685,30.51877403,3.028689146,1,477
43008,Iju<ed>,IJUÍ,4,South,1,2015,1,192056,30.16272163,2.574874163,1,478
43009,Carazinho,CARAZINHO,4,South,1,2015,0,166225,30.08817863,2.325838566,1,479
43010,Passo Fundo,PASSO FUNDO,4,South,1,2015,4,348452,28.90859795,2.127856255,1,480
43011,Cruz Alta,CRUZ ALTA,4,South,1,2015,3,154101,29.72540283,2.44571209,1,481
43012,N<e3>o-Me-Toque,NÃO-ME-TOQUE,4,South,1,2015,0,44087,29.57290459,2.543828011,1,482
43013,Soledade,SOLEDADE,4,South,1,2015,0,74005,28.92548752,2.720739841,1,483
43014,Guapor<e9>,GUAPORÉ,4,South,1,2015,0,135566,28.37974548,2.374909639,1,484
43015,Vacaria,VACARIA,4,South,1,2015,0,164313,26.57115746,1.910894394,1,485
43016,Caxias do Sul,CAXIAS DO SUL,4,South,1,2015,1,833878,28.08729362,2.351709604,1,486
43017,Santiago,SANTIAGO,4,South,1,2015,0,114658,29.481493,2.58554244,1,487
43018,Santa Maria,SANTA MARIA,4,South,1,2015,0,380721,29.70508194,2.034678459,1,488
43019,Restinga Seca,RESTINGA SECA,4,South,1,2015,0,64652,29.82242966,2.152497053,1,489
43020,S. Cruz do Sul,SANTA CRUZ DO SUL,4,South,1,2015,0,338870,29.6520195,2.544797659,1,490
43021,Lajeado-Estrela,LAJEADO-ESTRELA,4,South,1,2015,0,325652,29.73284149,2.44843936,1,491
43022,Cachoeira Sul,CACHOEIRA DO SUL,4,South,1,2015,0,157353,29.81251907,2.28834033,1,492
43023,Montenegro,MONTENEGRO,4,South,1,2015,0,217731,29.76029968,2.449112654,1,493
43024,Gramado-Canela,GRAMADO-CANELA,4,South,1,2015,1,318909,28.2052002,2.45395422,1,494
43025,S. Jer<f4>nimo,SÃO JERÔNIMO,4,South,1,2015,0,152570,30.0638752,2.447745562,1,495
43026,Porto Alegre,PORTO ALEGRE,4,South,1,2015,5,3825590,29.9563179,2.479508162,1,496
43027,Os<f3>rio,OSÓRIO,4,South,1,2015,0,370810,28.54554939,2.368782043,1,497
43028,Camaqu<e3>,CAMAQUÃ,4,South,1,2015,2,137392,29.53718758,2.720216274,1,498
43029,Campanha Ocid.,CAMPANHA OCIDENTAL,4,South,1,2015,0,372906,30.27921486,2.793118238,1,499
43030,Campanha Centr.,CAMPANHA CENTRAL,4,South,1,2015,0,189021,29.67223167,2.624967098,1,500
43031,Campanha Merid.,CAMPANHA MERIDIONAL,4,South,1,2015,0,180648,29.45521164,2.125006914,1,501
43032,Serras Sudeste,SERRAS DE SUDESTE,4,South,1,2015,1,120790,29.01611137,2.228360891,1,502
43033,Pelotas,PELOTAS,4,South,1,2015,0,503847,28.94671059,2.553539515,1,503
